id,user_id,tracking_number,courier_service,origin,destination,status,delivered_at,expected_delivery_date,received_at,category,created_at,updated_at
164,478,TRK395892763,Pos Malaysia,Cairo,Amman,Delayed,2022-08-17 00:00:00,2022-09-29 00:00:00,2022-09-29 00:00:00,Fragile,2022-08-09 00:00:00,2022-09-04 00:00:00
165,782,TRK791729896,SMSA Express,Helsinki,São Paulo,Received,2024-05-15 00:00:00,2024-06-04 00:00:00,2024-06-09 00:00:00,Heavy,2024-05-03 00:00:00,2024-05-18 00:00:00
166,227,TRK160716838,Sicepat,London,London,Received,2023-03-10 00:00:00,2023-03-26 00:00:00,2023-04-09 00:00:00,Non-Fragile,2023-03-05 00:00:00,2023-03-26 00:00:00
167,825,TRK312412667,EMS,Abu Dhabi,Riyadh,Pending,,,,Perishable,2023-01-16 00:00:00,2023-02-12 00:00:00
168,559,TRK263696252,Correos,Doha,Nairobi,Pending,,,,Heavy,2022-12-17 00:00:00,2023-01-05 00:00:00
169,979,TRK724630171,DHL Express,Berlin,Istanbul,Received,2023-01-11 00:00:00,2023-02-15 00:00:00,2023-02-28 00:00:00,Heavy,2023-01-02 00:00:00,2023-02-03 00:00:00
170,616,TRK311556622,4PX,São Paulo,Rome,Delivered,2023-01-21 00:00:00,2023-02-10 00:00:00,,Non-Fragile,2023-01-08 00:00:00,2023-02-07 00:00:00
171,904,TRK279961057,Jeebly,Beirut,Stockholm,Delayed,2022-12-03 00:00:00,2023-01-08 00:00:00,2023-01-19 00:00:00,Non-Fragile,2022-11-20 00:00:00,2022-12-27 00:00:00
172,894,TRK910431769,SF Express,Osaka,Zarqa,Received,2024-08-04 00:00:00,2024-09-01 00:00:00,2024-08-30 00:00:00,Fragile,2024-07-26 00:00:00,2024-09-03 00:00:00
173,929,TRK445773931,DTDC,Rome,Berlin,Delayed,2024-04-16 00:00:00,2024-06-08 00:00:00,2024-06-22 00:00:00,Non-Fragile,2024-04-10 00:00:00,2024-05-12 00:00:00
174,924,TRK730006777,4PX,Geneva,Beirut,Pending,,,,Perishable,2024-07-08 00:00:00,2024-08-03 00:00:00
175,548,TRK092745591,Parcelforce,Doha,Muscat,Cancelled,,,,Perishable,2023-09-12 00:00:00,2023-09-14 00:00:00
176,681,TRK414247006,4PX,Melbourne,Paris,Delivered,2022-09-25 00:00:00,2022-10-15 00:00:00,,Perishable,2022-09-10 00:00:00,2022-10-08 00:00:00
177,538,TRK031236974,Delhivery,Jeddah,Zarqa,Delayed,2023-10-27 00:00:00,2023-11-06 00:00:00,2023-11-14 00:00:00,Perishable,2023-10-12 00:00:00,2023-11-09 00:00:00
178,690,TRK151820053,Hermes,Tunis,Helsinki,Pending,,,,Perishable,2023-02-03 00:00:00,2023-03-17 00:00:00
179,66,TRK646312832,Fetchr,Baghdad,Muscat,Delivered,2023-01-01 00:00:00,2023-01-10 00:00:00,,Heavy,2022-12-29 00:00:00,2023-01-26 00:00:00
180,729,TRK372679187,JNE Express,Mexico City,Doha,Cancelled,,,,Perishable,2023-06-03 00:00:00,2023-06-07 00:00:00
181,344,TRK509882248,DHL eCommerce,Vancouver,Delhi,Delayed,2023-10-31 00:00:00,2023-11-28 00:00:00,2023-12-08 00:00:00,Non-Fragile,2023-10-16 00:00:00,2023-11-30 00:00:00
182,401,TRK896404553,Jeebly,Jeddah,Manila,Delayed,2024-05-27 00:00:00,2024-07-14 00:00:00,2024-07-25 00:00:00,Fragile,2024-05-19 00:00:00,2024-06-21 00:00:00
183,618,TRK569568553,Delhivery,Jeddah,Jakarta,Received,2023-07-01 00:00:00,2023-08-29 00:00:00,2023-09-01 00:00:00,Non-Fragile,2023-06-28 00:00:00,2023-07-07 00:00:00
184,988,TRK248897040,NZ Post,Kuwait City,Singapore,Delivered,2024-07-31 00:00:00,2024-08-15 00:00:00,,Fragile,2024-07-28 00:00:00,2024-08-05 00:00:00
185,321,TRK952431141,Anteraja,Zarqa,Beijing,Delivered,2023-04-09 00:00:00,2023-06-05 00:00:00,,Perishable,2023-03-25 00:00:00,2023-04-16 00:00:00
186,599,TRK958349479,Parcelforce,Tokyo,Nairobi,Delivered,2022-10-17 00:00:00,2022-11-07 00:00:00,,Fragile,2022-10-05 00:00:00,2022-11-08 00:00:00
187,920,TRK241308469,Quiqup,Baghdad,Cairo,Delivered,2023-09-11 00:00:00,2023-10-27 00:00:00,,Fragile,2023-08-29 00:00:00,2023-10-02 00:00:00
188,516,TRK280548481,India Post,Doha,Nairobi,Received,2024-01-03 00:00:00,2024-02-16 00:00:00,2024-02-16 00:00:00,Non-Fragile,2023-12-21 00:00:00,2024-01-03 00:00:00
189,384,TRK639507774,CityLink,Sydney,Sharjah,Cancelled,,,,Non-Fragile,2024-05-25 00:00:00,2024-05-30 00:00:00
190,807,TRK652222597,La Poste,Singapore,Paris,Pending,,,,Non-Fragile,2023-11-25 00:00:00,2023-12-26 00:00:00
191,895,TRK170217540,Blue Dart,Oslo,Osaka,Delivered,2024-08-12 00:00:00,2024-09-29 00:00:00,,Heavy,2024-07-28 00:00:00,2024-08-22 00:00:00
192,300,TRK598600554,Cainiao,Shanghai,Madrid,Received,2023-10-21 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00,Fragile,2023-10-14 00:00:00,2023-11-02 00:00:00
193,422,TRK022576583,DHL Express,London,London,Delivered,2023-06-22 00:00:00,2023-07-11 00:00:00,,Perishable,2023-06-17 00:00:00,2023-06-24 00:00:00
194,718,TRK503503759,SMSA Express,London,Casablanca,Received,2024-03-24 00:00:00,2024-05-07 00:00:00,2024-05-21 00:00:00,Perishable,2024-03-12 00:00:00,2024-04-21 00:00:00
195,513,TRK522383998,Jeebly,Nairobi,Bangkok,Delivered,2023-03-13 00:00:00,2023-04-02 00:00:00,,Heavy,2023-02-26 00:00:00,2023-04-02 00:00:00
196,740,TRK401050825,Pos Malaysia,Buenos Aires,Bengaluru,Cancelled,,,,Fragile,2023-10-24 00:00:00,2023-10-24 00:00:00
197,651,TRK784308820,iMile,Abu Dhabi,Geneva,Delivered,2023-12-26 00:00:00,2024-02-16 00:00:00,,Non-Fragile,2023-12-23 00:00:00,2023-12-31 00:00:00
198,381,TRK114028606,Naqel Express,Kuala Lumpur,Copenhagen,Pending,,,,Non-Fragile,2024-03-13 00:00:00,2024-04-03 00:00:00
199,162,TRK351468929,MyUS,Irbid,Jeddah,Received,2023-10-30 00:00:00,2023-12-10 00:00:00,2023-12-20 00:00:00,Perishable,2023-10-27 00:00:00,2023-11-22 00:00:00
200,165,TRK724316443,USPS,São Paulo,Amsterdam,Delayed,2023-07-26 00:00:00,2023-08-05 00:00:00,2023-08-12 00:00:00,Non-Fragile,2023-07-13 00:00:00,2023-08-21 00:00:00
201,969,TRK702474867,La Poste,Vancouver,Baghdad,Delayed,2023-06-30 00:00:00,2023-07-08 00:00:00,2023-07-18 00:00:00,Heavy,2023-06-24 00:00:00,2023-07-28 00:00:00
202,325,TRK358559512,Saudi Post,Delhi,Sydney,Delivered,2022-12-10 00:00:00,2023-01-22 00:00:00,,Heavy,2022-11-25 00:00:00,2022-12-18 00:00:00
203,105,TRK710738791,Sendle,Cairo,Riyadh,Delivered,2023-09-09 00:00:00,2023-09-26 00:00:00,,Perishable,2023-08-29 00:00:00,2023-10-06 00:00:00
204,423,TRK483356329,Fetchr,Istanbul,Sydney,Pending,,,,Heavy,2024-04-01 00:00:00,2024-05-01 00:00:00
205,323,TRK942897717,Quiqup,Geneva,Manama,Received,2024-02-27 00:00:00,2024-04-04 00:00:00,2024-04-08 00:00:00,Non-Fragile,2024-02-15 00:00:00,2024-03-04 00:00:00
206,719,TRK998283983,FedEx,Vienna,Bangkok,Pending,,,,Perishable,2023-05-26 00:00:00,2023-06-26 00:00:00
207,646,TRK777838005,Kerry Express,Johannesburg,Oslo,Delayed,2023-05-26 00:00:00,2023-06-09 00:00:00,2023-06-22 00:00:00,Perishable,2023-05-14 00:00:00,2023-06-07 00:00:00
208,390,TRK791399706,Correos,Jakarta,Jeddah,Pending,,,,Fragile,2022-10-03 00:00:00,2022-11-27 00:00:00
209,324,TRK954047201,Lalamove,Sydney,Tunis,Received,2023-11-02 00:00:00,2023-12-30 00:00:00,2024-01-02 00:00:00,Heavy,2023-10-28 00:00:00,2023-11-20 00:00:00
210,648,TRK004615926,Gati,Bangkok,Irbid,Received,2024-01-13 00:00:00,2024-01-27 00:00:00,2024-02-02 00:00:00,Heavy,2024-01-06 00:00:00,2024-01-20 00:00:00
211,900,TRK709880208,Delhivery,Kuwait City,Bengaluru,Delivered,2023-02-28 00:00:00,2023-04-18 00:00:00,,Fragile,2023-02-13 00:00:00,2023-03-22 00:00:00
212,478,TRK350488909,Kerry Express,Doha,Los Angeles,Delivered,2022-11-10 00:00:00,2022-12-17 00:00:00,,Heavy,2022-11-01 00:00:00,2022-11-22 00:00:00
213,577,TRK238174663,Pos Malaysia,Seoul,Vancouver,Pending,,,,Non-Fragile,2023-11-11 00:00:00,2024-01-05 00:00:00
214,205,TRK063709654,Blue Dart,Manama,Melbourne,Pending,,,,Non-Fragile,2024-06-15 00:00:00,2024-06-16 00:00:00
215,361,TRK982542729,Australia Post,Sharjah,Oslo,Received,2022-10-10 00:00:00,2022-10-29 00:00:00,2022-11-11 00:00:00,Perishable,2022-10-01 00:00:00,2022-11-08 00:00:00
216,311,TRK005606828,Sendle,Seoul,Madrid,Delayed,2023-02-17 00:00:00,2023-02-25 00:00:00,2023-03-05 00:00:00,Fragile,2023-02-13 00:00:00,2023-02-23 00:00:00
217,787,TRK306814160,Naqel Express,Mexico City,Amman,Cancelled,,,,Non-Fragile,2024-07-22 00:00:00,2024-07-28 00:00:00
218,996,TRK624000193,Qxpress,Toronto,Kuwait City,Received,2024-07-04 00:00:00,2024-07-21 00:00:00,2024-07-19 00:00:00,Fragile,2024-06-25 00:00:00,2024-07-15 00:00:00
219,509,TRK953134500,Fetchr,Beirut,Karachi,Delayed,2024-06-16 00:00:00,2024-07-24 00:00:00,2024-08-06 00:00:00,Non-Fragile,2024-06-02 00:00:00,2024-07-06 00:00:00
220,377,TRK512721578,DPD,Madrid,Buenos Aires,Delayed,2024-08-05 00:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,Heavy,2024-07-27 00:00:00,2024-08-07 00:00:00
221,380,TRK756940892,Anteraja,Jeddah,Amman,Received,2022-12-12 00:00:00,2023-01-09 00:00:00,2023-01-14 00:00:00,Heavy,2022-12-05 00:00:00,2022-12-12 00:00:00
222,675,TRK365386613,Toll Group,Beirut,Karachi,Cancelled,,,,Heavy,2022-08-31 00:00:00,2022-09-04 00:00:00
223,84,TRK378318490,Kerry Express,Abu Dhabi,Jakarta,Delivered,2023-08-27 00:00:00,2023-09-19 00:00:00,,Non-Fragile,2023-08-14 00:00:00,2023-09-15 00:00:00
224,990,TRK008351525,Toll Group,Shanghai,Jeddah,Delivered,2024-06-08 00:00:00,2024-06-18 00:00:00,,Heavy,2024-05-25 00:00:00,2024-06-08 00:00:00
225,579,TRK847791612,Zajil Express,Nairobi,Tunis,Cancelled,,,,Perishable,2024-07-02 00:00:00,2024-07-12 00:00:00
226,519,TRK848358064,Korea Post,Jakarta,Los Angeles,Pending,,,,Heavy,2023-11-21 00:00:00,2023-12-18 00:00:00
227,227,TRK460798035,Barq Express,Abu Dhabi,London,Pending,,,,Fragile,2024-04-02 00:00:00,2024-04-09 00:00:00
228,7,TRK168158985,Sendle,Copenhagen,New York,Cancelled,,,,Perishable,2023-09-13 00:00:00,2023-09-23 00:00:00
229,344,TRK096681940,Barq Express,Mexico City,Mumbai,Delayed,2023-03-13 00:00:00,2023-04-20 00:00:00,2023-04-22 00:00:00,Perishable,2023-03-01 00:00:00,2023-03-19 00:00:00
230,232,TRK235076943,Pos Malaysia,Delhi,Frankfurt,Delivered,2022-11-15 00:00:00,2023-01-03 00:00:00,,Fragile,2022-11-11 00:00:00,2022-12-02 00:00:00
231,32,TRK793401823,J&T Express,Casablanca,Brussels,Received,2023-03-01 00:00:00,2023-04-25 00:00:00,2023-04-29 00:00:00,Heavy,2023-02-20 00:00:00,2023-03-12 00:00:00
232,170,TRK379881162,Noon Express,Nairobi,Cairo,Received,2022-08-31 00:00:00,2022-10-13 00:00:00,2022-10-25 00:00:00,Non-Fragile,2022-08-23 00:00:00,2022-09-09 00:00:00
233,148,TRK856899852,iMile,Amsterdam,Buenos Aires,Received,2023-05-25 00:00:00,2023-07-21 00:00:00,2023-07-31 00:00:00,Non-Fragile,2023-05-15 00:00:00,2023-05-25 00:00:00
234,641,TRK322782028,TNT,Johannesburg,Rome,Delayed,2023-10-01 00:00:00,2023-11-08 00:00:00,2023-11-17 00:00:00,Heavy,2023-09-20 00:00:00,2023-10-11 00:00:00
235,134,TRK775976426,Sicepat,Amman,Cairo,Delivered,2024-02-18 00:00:00,2024-04-16 00:00:00,,Non-Fragile,2024-02-13 00:00:00,2024-02-18 00:00:00
236,236,TRK692878271,La Poste,Brussels,Muscat,Cancelled,,,,Fragile,2024-07-10 00:00:00,2024-07-13 00:00:00
237,207,TRK680531382,Yodel,Mumbai,Jeddah,Received,2023-10-30 00:00:00,2023-12-05 00:00:00,2023-12-15 00:00:00,Fragile,2023-10-23 00:00:00,2023-11-11 00:00:00
238,617,TRK762346760,Gati,Nairobi,Osaka,Pending,,,,Heavy,2023-06-28 00:00:00,2023-08-16 00:00:00
239,765,TRK792385236,Yodel,Oslo,Delhi,Pending,,,,Perishable,2024-07-04 00:00:00,2024-07-27 00:00:00
240,501,TRK552194718,Yanwen,Tunis,Helsinki,Pending,,,,Fragile,2023-05-16 00:00:00,2023-06-30 00:00:00
241,128,TRK776042290,4PX,Helsinki,Paris,Received,2022-11-10 00:00:00,2022-11-25 00:00:00,2022-12-08 00:00:00,Fragile,2022-10-31 00:00:00,2022-12-05 00:00:00
242,411,TRK766295853,Jeebly,Paris,Jakarta,Pending,,,,Non-Fragile,2023-05-23 00:00:00,2023-07-06 00:00:00
243,454,TRK368360528,Shopee Xpress,Bengaluru,Zurich,Received,2024-05-23 00:00:00,2024-07-19 00:00:00,2024-07-29 00:00:00,Non-Fragile,2024-05-18 00:00:00,2024-06-15 00:00:00
244,263,TRK515302449,DPD,Rome,Melbourne,Received,2024-04-22 00:00:00,2024-06-13 00:00:00,2024-06-21 00:00:00,Non-Fragile,2024-04-12 00:00:00,2024-05-10 00:00:00
245,507,TRK446957082,La Poste,Jeddah,Bangkok,Pending,,,,Perishable,2023-08-07 00:00:00,2023-08-29 00:00:00
246,270,TRK824365969,Ninja Xpress,Dubai,Johannesburg,Delivered,2023-01-26 00:00:00,2023-03-22 00:00:00,,Perishable,2023-01-13 00:00:00,2023-02-07 00:00:00
247,63,TRK086410096,Sicepat,Dubai,Istanbul,Cancelled,,,,Non-Fragile,2024-07-27 00:00:00,2024-08-01 00:00:00
248,666,TRK769092213,Japan Post,Cape Town,Geneva,Received,2024-04-14 00:00:00,2024-06-13 00:00:00,2024-06-13 00:00:00,Heavy,2024-04-02 00:00:00,2024-04-15 00:00:00
249,727,TRK586330600,Quiqup,Bengaluru,Paris,Delayed,2023-12-17 00:00:00,2024-01-24 00:00:00,2024-01-22 00:00:00,Heavy,2023-12-03 00:00:00,2024-01-03 00:00:00
250,985,TRK992857262,China Post,Madrid,Manila,Cancelled,,,,Heavy,2023-01-13 00:00:00,2023-01-18 00:00:00
251,480,TRK490413630,Quiqup,Karachi,Buenos Aires,Cancelled,,,,Non-Fragile,2023-04-05 00:00:00,2023-04-06 00:00:00
252,523,TRK052920421,Yanwen,Jakarta,Nairobi,Delayed,2024-03-09 00:00:00,2024-05-07 00:00:00,2024-05-08 00:00:00,Non-Fragile,2024-02-28 00:00:00,2024-03-20 00:00:00
253,840,TRK385342596,Fastway,Copenhagen,Muscat,Delayed,2023-05-18 00:00:00,2023-06-25 00:00:00,2023-06-28 00:00:00,Fragile,2023-05-14 00:00:00,2023-05-23 00:00:00
254,537,TRK413061576,Australia Post,Jeddah,Stockholm,Cancelled,,,,Non-Fragile,2023-06-21 00:00:00,2023-06-25 00:00:00
255,320,TRK043623140,Naqel Express,Muscat,Cairo,Delivered,2022-10-30 00:00:00,2022-12-19 00:00:00,,Fragile,2022-10-19 00:00:00,2022-11-14 00:00:00
256,172,TRK495705445,DHL Express,Osaka,Jeddah,Delivered,2023-11-03 00:00:00,2023-12-23 00:00:00,,Perishable,2023-10-19 00:00:00,2023-12-03 00:00:00
257,585,TRK375898230,JNE Express,Delhi,Kuala Lumpur,Pending,,,,Heavy,2024-05-26 00:00:00,2024-07-15 00:00:00
258,464,TRK844707960,Asendia,Singapore,Rome,Delivered,2023-12-12 00:00:00,2024-01-16 00:00:00,,Heavy,2023-12-07 00:00:00,2024-01-04 00:00:00
259,651,TRK756920862,EMS,Manila,Los Angeles,Pending,,,,Heavy,2024-06-10 00:00:00,2024-06-21 00:00:00
260,301,TRK598083202,SF Express,Istanbul,Melbourne,Cancelled,,,,Fragile,2023-03-26 00:00:00,2023-04-03 00:00:00
261,510,TRK188881557,Cainiao,Buenos Aires,Oslo,Cancelled,,,,Non-Fragile,2024-07-07 00:00:00,2024-07-10 00:00:00
262,589,TRK424083353,PostaPlus,Karachi,Singapore,Pending,,,,Fragile,2023-02-18 00:00:00,2023-03-17 00:00:00
263,72,TRK912662384,Gati,Seoul,Bangkok,Cancelled,,,,Perishable,2023-09-25 00:00:00,2023-10-04 00:00:00
264,172,TRK397347340,Ekart,Toronto,Nairobi,Received,2023-01-07 00:00:00,2023-03-04 00:00:00,2023-03-06 00:00:00,Perishable,2023-01-03 00:00:00,2023-01-09 00:00:00
265,953,TRK046347903,Cainiao,Oslo,Bangkok,Delayed,2024-05-11 00:00:00,2024-06-07 00:00:00,2024-06-12 00:00:00,Fragile,2024-04-30 00:00:00,2024-05-22 00:00:00
266,843,TRK602634739,Parcelforce,Mexico City,Melbourne,Delayed,2023-08-21 00:00:00,2023-08-31 00:00:00,2023-09-12 00:00:00,Perishable,2023-08-07 00:00:00,2023-08-21 00:00:00
267,222,TRK605513408,Kerry Express,Tunis,Abu Dhabi,Cancelled,,,,Non-Fragile,2024-02-25 00:00:00,2024-03-02 00:00:00
268,169,TRK677473245,Lalamove,Doha,Manama,Pending,,,,Fragile,2024-07-15 00:00:00,2024-08-21 00:00:00
269,455,TRK886892963,SF Express,Amsterdam,Buenos Aires,Cancelled,,,,Fragile,2024-08-04 00:00:00,2024-08-09 00:00:00
270,405,TRK592322100,NZ Post,Beijing,Frankfurt,Delayed,2024-07-30 00:00:00,2024-08-30 00:00:00,2024-08-30 00:00:00,Fragile,2024-07-18 00:00:00,2024-08-24 00:00:00
271,210,TRK378844235,PostNL,London,Doha,Delivered,2024-04-22 00:00:00,2024-06-03 00:00:00,,Heavy,2024-04-15 00:00:00,2024-05-12 00:00:00
272,763,TRK615435233,iMile,Manila,Frankfurt,Delivered,2022-08-29 00:00:00,2022-10-22 00:00:00,,Perishable,2022-08-16 00:00:00,2022-08-30 00:00:00
273,736,TRK355054272,Skynet,Buenos Aires,Paris,Pending,,,,Heavy,2023-12-29 00:00:00,2024-01-22 00:00:00
274,207,TRK860338058,DHL eCommerce,Beijing,Osaka,Delivered,2023-11-03 00:00:00,2023-12-14 00:00:00,,Fragile,2023-10-20 00:00:00,2023-11-28 00:00:00
275,886,TRK387319098,USPS,Buenos Aires,Tokyo,Delayed,2024-04-01 00:00:00,2024-05-16 00:00:00,2024-05-23 00:00:00,Perishable,2024-03-17 00:00:00,2024-04-20 00:00:00
276,23,TRK470259180,Parcelforce,Zarqa,Shanghai,Cancelled,,,,Non-Fragile,2023-12-11 00:00:00,2023-12-17 00:00:00
277,223,TRK243485323,Korea Post,Seoul,Kuwait City,Delayed,2022-08-28 00:00:00,2022-09-30 00:00:00,2022-10-02 00:00:00,Fragile,2022-08-16 00:00:00,2022-09-06 00:00:00
278,237,TRK135636892,Kerry Express,Istanbul,Istanbul,Pending,,,,Fragile,2023-03-26 00:00:00,2023-05-17 00:00:00
279,816,TRK614984777,Anteraja,Madrid,Manama,Cancelled,,,,Non-Fragile,2023-06-16 00:00:00,2023-06-25 00:00:00
280,642,TRK692825590,Aramex,Zarqa,Osaka,Delivered,2023-02-06 00:00:00,2023-02-23 00:00:00,,Non-Fragile,2023-02-03 00:00:00,2023-03-06 00:00:00
281,266,TRK677243969,NZ Post,Vienna,Buenos Aires,Delayed,2023-03-20 00:00:00,2023-05-13 00:00:00,2023-05-24 00:00:00,Fragile,2023-03-11 00:00:00,2023-03-20 00:00:00
282,963,TRK164105873,Emirates Post,Stockholm,Zurich,Delivered,2022-11-01 00:00:00,2022-11-08 00:00:00,,Fragile,2022-10-23 00:00:00,2022-11-13 00:00:00
283,514,TRK056026977,Yodel,Beirut,Paris,Received,2023-06-05 00:00:00,2023-07-21 00:00:00,2023-07-22 00:00:00,Perishable,2023-05-30 00:00:00,2023-06-28 00:00:00
284,848,TRK793841808,Lalamove,Berlin,Zurich,Delayed,2023-06-29 00:00:00,2023-08-07 00:00:00,2023-08-12 00:00:00,Perishable,2023-06-22 00:00:00,2023-07-15 00:00:00
285,165,TRK102841926,Hermes,Brussels,Rome,Received,2022-11-23 00:00:00,2022-12-03 00:00:00,2022-12-08 00:00:00,Non-Fragile,2022-11-14 00:00:00,2022-12-13 00:00:00
286,880,TRK626070460,Correos,Tunis,Kuala Lumpur,Delayed,2022-08-03 00:00:00,2022-09-13 00:00:00,2022-09-12 00:00:00,Perishable,2022-07-23 00:00:00,2022-08-31 00:00:00
287,990,TRK750101697,Noon Express,Riyadh,Istanbul,Delayed,2022-08-20 00:00:00,2022-09-02 00:00:00,2022-09-11 00:00:00,Non-Fragile,2022-08-05 00:00:00,2022-09-15 00:00:00
288,133,TRK022258654,Fetchr,Istanbul,Melbourne,Received,2024-04-13 00:00:00,2024-06-09 00:00:00,2024-06-22 00:00:00,Fragile,2024-04-05 00:00:00,2024-04-24 00:00:00
289,959,TRK016755525,Zajil Express,Beijing,Bengaluru,Delayed,2023-01-04 00:00:00,2023-01-24 00:00:00,2023-01-28 00:00:00,Heavy,2022-12-28 00:00:00,2023-02-03 00:00:00
290,260,TRK196690916,DTDC,Oslo,Dubai,Cancelled,,,,Perishable,2023-11-04 00:00:00,2023-11-13 00:00:00
291,123,TRK398449122,Blue Dart,Bangkok,Amman,Received,2024-02-22 00:00:00,2024-03-30 00:00:00,2024-04-07 00:00:00,Non-Fragile,2024-02-09 00:00:00,2024-03-06 00:00:00
292,423,TRK944996207,Yodel,London,Casablanca,Delivered,2024-06-06 00:00:00,2024-07-09 00:00:00,,Fragile,2024-05-24 00:00:00,2024-06-09 00:00:00
293,39,TRK059834888,Correos,Cairo,Hong Kong,Cancelled,,,,Heavy,2022-11-26 00:00:00,2022-12-03 00:00:00
294,544,TRK269315733,DHL,Sydney,Kuala Lumpur,Received,2023-02-03 00:00:00,2023-03-11 00:00:00,2023-03-10 00:00:00,Non-Fragile,2023-01-25 00:00:00,2023-02-24 00:00:00
295,188,TRK545272009,Naqel Express,Berlin,Brussels,Delayed,2024-03-28 00:00:00,2024-05-14 00:00:00,2024-05-25 00:00:00,Perishable,2024-03-25 00:00:00,2024-04-06 00:00:00
296,931,TRK529946898,Japan Post,Zurich,Hong Kong,Cancelled,,,,Non-Fragile,2023-04-12 00:00:00,2023-04-20 00:00:00
297,655,TRK890836624,TNT,Singapore,Doha,Pending,,,,Heavy,2023-10-05 00:00:00,2023-11-27 00:00:00
298,890,TRK308982073,Aramex,Helsinki,Geneva,Pending,,,,Fragile,2024-05-02 00:00:00,2024-05-21 00:00:00
299,589,TRK383702752,USPS,Beijing,Mexico City,Delivered,2024-03-19 00:00:00,2024-05-07 00:00:00,,Non-Fragile,2024-03-07 00:00:00,2024-04-03 00:00:00
300,921,TRK173069168,China Post,Doha,Geneva,Delivered,2022-09-02 00:00:00,2022-09-18 00:00:00,,Heavy,2022-08-30 00:00:00,2022-09-15 00:00:00
301,383,TRK589044440,Delhivery,Frankfurt,Bengaluru,Delivered,2022-08-25 00:00:00,2022-09-03 00:00:00,,Non-Fragile,2022-08-22 00:00:00,2022-09-14 00:00:00
302,706,TRK694862891,Sicepat,Vancouver,Vancouver,Delayed,2022-11-18 00:00:00,2022-12-30 00:00:00,2023-01-07 00:00:00,Heavy,2022-11-09 00:00:00,2022-11-25 00:00:00
303,369,TRK650059575,Pos Malaysia,Cape Town,Singapore,Cancelled,,,,Heavy,2023-02-17 00:00:00,2023-02-26 00:00:00
304,894,TRK540751176,Royal Mail,Hong Kong,Frankfurt,Pending,,,,Non-Fragile,2023-12-26 00:00:00,2024-01-10 00:00:00
305,377,TRK181440971,PostNL,Karachi,Stockholm,Delayed,2023-12-02 00:00:00,2024-01-11 00:00:00,2024-01-23 00:00:00,Fragile,2023-11-26 00:00:00,2023-12-16 00:00:00
306,397,TRK511830836,PostNL,Nairobi,Toronto,Received,2024-04-15 00:00:00,2024-04-28 00:00:00,2024-05-05 00:00:00,Non-Fragile,2024-04-02 00:00:00,2024-04-27 00:00:00
307,260,TRK793915590,Sicepat,Kuala Lumpur,Jeddah,Pending,,,,Perishable,2023-07-17 00:00:00,2023-08-04 00:00:00
308,471,TRK764539497,EMS,Hong Kong,Amsterdam,Delivered,2024-03-25 00:00:00,2024-04-21 00:00:00,,Heavy,2024-03-17 00:00:00,2024-04-15 00:00:00
309,438,TRK167711285,DPD,Mumbai,Bangkok,Cancelled,,,,Non-Fragile,2023-08-25 00:00:00,2023-09-04 00:00:00
310,986,TRK926715714,Ekart,Berlin,Abu Dhabi,Pending,,,,Perishable,2024-07-24 00:00:00,2024-07-27 00:00:00
311,39,TRK223902804,Japan Post,Brussels,Muscat,Cancelled,,,,Perishable,2022-11-16 00:00:00,2022-11-23 00:00:00
312,46,TRK221430480,Sendle,Jeddah,Hong Kong,Received,2024-03-29 00:00:00,2024-04-09 00:00:00,2024-04-13 00:00:00,Non-Fragile,2024-03-19 00:00:00,2024-04-05 00:00:00
313,964,TRK957340931,Correos,Irbid,Mumbai,Delayed,2023-02-05 00:00:00,2023-03-27 00:00:00,2023-04-01 00:00:00,Non-Fragile,2023-01-30 00:00:00,2023-02-07 00:00:00
314,86,TRK565121544,Zajil Express,Kuwait City,Casablanca,Delivered,2023-06-19 00:00:00,2023-07-18 00:00:00,,Heavy,2023-06-04 00:00:00,2023-07-07 00:00:00
315,800,TRK594693083,Saudi Post,Tunis,Bengaluru,Received,2024-04-01 00:00:00,2024-05-03 00:00:00,2024-05-07 00:00:00,Heavy,2024-03-20 00:00:00,2024-04-21 00:00:00
316,240,TRK317366629,Aramex,Dubai,Jeddah,Cancelled,,,,Heavy,2023-06-29 00:00:00,2023-07-06 00:00:00
317,582,TRK296545979,J&T Express,Sharjah,Zarqa,Cancelled,,,,Fragile,2023-04-29 00:00:00,2023-05-09 00:00:00
318,20,TRK207091354,Aramex,Cairo,Kuala Lumpur,Received,2023-01-27 00:00:00,2023-02-07 00:00:00,2023-02-14 00:00:00,Perishable,2023-01-21 00:00:00,2023-02-09 00:00:00
319,836,TRK997043389,Gati,Frankfurt,Mumbai,Delivered,2023-04-25 00:00:00,2023-05-19 00:00:00,,Heavy,2023-04-19 00:00:00,2023-05-16 00:00:00
320,7,TRK551908915,DHL,Jeddah,Toronto,Delivered,2023-07-09 00:00:00,2023-07-19 00:00:00,,Fragile,2023-06-28 00:00:00,2023-07-18 00:00:00
321,70,TRK989630736,Saudi Post,Copenhagen,Riyadh,Received,2023-07-21 00:00:00,2023-09-19 00:00:00,2023-09-22 00:00:00,Heavy,2023-07-17 00:00:00,2023-08-06 00:00:00
